,ADF,ADL,AFD,AIA,AIN,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVH,AVJ,AVM,AWA,AWB,AWC,Amphid sheath,Amphid socket,Arcade cells,BAG,BDU,CAN,Cephalic and inner labial socket,Cephalic sheath,Coelomocytes,DVB,DVC,Distal tip,Embryonic cells,Excretory cells,Excretory gland,GLR,Glia_2,Glia_3,Glia_4,HSN,Hypodermis head,Hypodermis tail,I2,I4,I5,IL2,Intestinal-rectal valve,Intestine anterior,Intestine posterior,MI,Marginal cells,Mature sperm,NSM,OLQ,PHA_PHB,PHC,PLM_ALM,PVC,PVD_FLP,PVM,PVN,PVP,PVQ,PVT,Phasmid sheath,Phasmid socket,RIA,RIC,RIF,RIM,RIR,Rectal gland,Seam cells (bus+),Seam cells (grd+),Seminal vesicle (male),Spermatheca bag distal,Spermatheca bag proximal,Spermatheca neck distal,Spermatheca neck proximal,Spermatheca-Uterine junction,Spermatids,Spermatocytes,Syncitial pachytene spermatocytes,URB,URX_AQR_PQR,Unassigned uterine cells,Uterine muscle,Uterine seam cells,Uterine toroid,Uterine-vulval cells,VC_4_5,Vulval cells,e1_e3 (pharyngeal epithelium),e2 (pharyngeal epithelium),g1A (pharyngeal gland),g1P (pharyngeal gland),g2 (pharyngeal gland),hmc,hyp7 (hypodermis),pm1_pm2 (pharyngeal muscle),pm3_pm4_pm5 (pharyngeal muscle),pm6_pm7 (pharyngeal muscle),vm1 (vulval muscle),vm2 (vulval muscle),timepoints
N2_8_QZ0_20.Rep_753,0.001636500744087405,0.0,0.0,0.0,0.0,0.015303490841385093,0.0,0.003927547200224863,0.0,0.0,1.0197346271320258e-19,5.098673135660129e-19,5.098673135660129e-19,0.0,0.0,0.0,0.0,0.0026545208399068095,0.012586301225305331,0.0,0.0,0.0,6.798230847546839e-20,0.0,0.0010371018990505793,0.004225690369359346,0.0025057708401277153,0.0,0.0014604726640131537,0.0,0.015860253434548867,0.0035422095547804136,0.01077369855010009,0.0,0.013922024725085181,0.005247178744372402,0.0009944168161071722,0.014426572001356013,0.001264928967874521,0.00964763130251171,0.0,0.0,0.0,0.0008945290028220099,0.0,0.018302043924080053,0.024408221274276193,0.0,0.006652884636121365,0.0024821352313924676,0.0,0.0019106703494367319,0.0,0.0,2.0394692542640516e-19,0.002207634917349698,0.002197289541453605,0.0,0.0,0.0,0.0,0.009250650987787844,0.005340697486005281,0.02598701854382222,0.0,0.0,0.00244630791680084,0.002748349729227478,0.0,0.07578974383480624,0.0,0.0,3.3991154237734194e-19,0.0,0.054261324977653916,0.04396097341482376,0.0,0.0010102471603493585,0.0,0.0,0.01636671053619418,0.0,0.0,0.10013130351945952,0.03756292014933861,0.05790687426369336,0.12722613073345207,0.09488602706063906,0.0,0.0025014847622115885,0.003634323959109908,0.0011916632893815716,0.02712176495368357,0.046517847176927876,0.0013498236480952725,0.021572985710688518,0.0009606565570129757,0.0,0.0,0.0,0.019254768959165263,0.04094768107254079,8
N2_8_QZ0_20.Rep_754,0.006988073434645577,0.004345315192684681,0.0,0.0,0.0,0.028354312323150957,0.0,0.0,0.0,0.0,0.004045481727539824,1.1044603126168553e-19,0.0,0.0,0.0008522116790788967,0.0,0.00434937175705699,0.0,0.022481486785405694,0.0012058865468427174,0.0,0.0,0.0024918972969513154,0.0,0.0019466828358897495,0.00977959248762219,0.0019622901456136685,0.0,0.003130721906601893,0.0,1.893360535914609e-19,0.012155794618182905,0.012240229020703455,0.0,0.004005096929442118,0.021040704387017325,0.0,0.010133165851794922,0.0009708562003400069,0.014287577811214893,0.0,0.0,0.0,0.0018931941112277412,0.0,0.014062532035455063,0.01973215355092515,0.0,0.009944355019632319,0.0005841974157648473,2.0511405805741598e-19,0.0,0.006052832698564163,0.0009028216190230684,0.0,0.0,0.0020095974198890572,0.0,0.0,0.0,0.0,0.012613724417284108,0.013960434793569046,0.024669517977762533,0.0,0.0,0.0037481908120049422,0.0013132907342617742,0.0,0.04463793795171902,0.0,0.0,0.0,0.0013962922378500451,0.04793316478555174,0.02424275319823239,0.0,0.0010602333275832217,2.524480714552812e-19,0.0,0.0024310159258090396,0.0,0.0,0.08843036657981959,0.06555186440652143,0.017220828823745395,0.10938266641112616,0.0895466806716797,0.0,0.0025932394607678143,0.001298501595411673,0.0022500558969799117,0.02989056172717641,0.03009221740554282,0.00958781153208404,0.02967888566473131,0.00092640577293022,0.002843137010820376,0.007858351231565676,0.0014742052643149932,0.050718464001938114,0.06070076757295527,8
N2_8_QZ0_20.Rep_755,0.0034774640364809936,0.0,0.0,0.00044273865578549327,0.0,0.025151905808896088,0.0,0.0028863277895039632,0.0021353448266036423,0.0,0.0,0.0,8.34019656426799e-19,0.0,0.001771964169340674,0.0,0.0004955788421853868,0.0,0.005586286214466631,0.00048997175013495,0.0,0.0,0.0,0.0011348305349358594,0.0010267590129998774,0.003149515775334178,0.0006134047151238957,0.0,0.0031718881881794506,0.0,0.03994840370913449,0.001847237747371399,0.023891275622232755,0.0010825349313152341,0.007654253360176662,0.004277039458034033,3.475749908917715e-05,0.008265168814786755,0.0030439014924717885,0.006830975366106933,0.0,0.0,0.0,0.0007444919014390613,0.0,0.01468673459317899,0.022609350880571522,0.0,0.012881965869606549,0.02325225575855451,0.0017405613238269469,0.0005409207086184808,0.004216020799135743,0.0,2.7434857119302597e-19,0.0,0.001983806442935551,0.0,0.0,0.0003158350412646952,8.779154278176832e-20,0.00942146488414038,0.006469864717064076,0.02562765890807409,0.0007053398858831605,0.0,0.002740418252624718,0.0016200309825230976,0.0,0.056681040464147604,0.0,0.011037693982745523,0.0,0.0,0.07685685080502852,0.057133326698287704,0.003088156677136749,0.0010413088291501295,0.0,0.0004781804885407142,0.012539776194435736,0.0,0.0,0.06339224231530614,0.05626003377846318,0.0376637044673619,0.07354884870991601,0.060616887884856106,0.0,0.002538214790445633,0.0011383169049075297,0.005709696048361156,0.02649183429759039,0.028095622787349266,0.023308911524117442,0.030766505536453995,0.0,0.003334400750632957,0.009275014966363805,0.0015875232223328708,0.030599424263509072,0.04885023434242783,8
N2_8_QZ0_20.Rep_756,0.003176716223010098,0.0,0.0,0.0,0.0,0.013976894072139364,0.0018208578202952214,0.0025965445318517143,0.000763658143303703,0.0,0.0,9.598275135437235e-20,0.0,0.0,0.00023781307728162714,0.0,0.0,0.0007304176606439628,0.013303362283841082,0.0,0.0,0.0,0.0004765695618481727,0.0,0.0010838295076636088,0.003952965366816489,0.0010883868295750209,0.0,0.002176863138458282,0.0,0.01336405004164387,0.004941115046945633,0.007072460900950268,0.00010380556089952312,0.006782430526857462,0.016206545182702942,0.0,0.0105963100137276,0.0015993693096656725,0.007799319250498199,0.0,0.0,0.0,0.0012137060484057774,0.0,0.013158970423972858,0.017193828105018405,0.0,0.007599350194405061,0.0018303540179829979,9.461156919216702e-19,0.00011221056323287597,0.0,0.0,1.919655027087447e-19,0.0014952588917399872,0.001999592917252315,0.0,0.0,0.0,0.0,0.007001350562288819,0.007061301365528663,0.021447902462660873,0.0,0.0,0.00264928055282756,0.002131362267396397,0.0,0.0462130861634842,2.0225515535753342e-05,0.0,0.0,0.0,0.055901740773909414,0.037618627085757944,0.0,0.003865670459043243,4.077678334937344e-05,0.0,0.015272237809433577,0.0,0.0,0.12955329114207875,0.021863713362408856,0.06865608728993648,0.15342420105641635,0.13536004327870732,0.0,0.0013082696417931253,0.005485421257688407,0.0,0.02314163785652586,0.03288101416137843,0.0020356359043915066,0.01852102455133935,0.0005676086441250153,0.0,0.0,0.0,0.0209944628849948,0.02853047195436997,8
N2_8_QZ0_20.Rep_757,0.0017131291164740486,0.0,0.0,0.0,1.0756554324816348e-18,0.017264404775417214,0.0,0.0042461540729260006,0.0,0.0,0.0011298150126278425,1.898215469085238e-19,4.429169427865556e-19,0.0,0.0007774016161966451,0.0,0.0,0.0,0.013786538779472073,0.0,0.0,0.0,0.0,0.0,0.001733874469600928,0.006323289152126083,0.0018432651323771786,0.0,0.002435382722985276,0.0,0.011653412652035056,0.004899435443980917,0.009067553369899688,0.0,0.005521157049590875,0.0193945824156078,0.0005889112130436019,0.012142707745848665,0.0009160340777597019,0.008285258911184465,0.0,0.0,0.0,0.0010935861329710182,0.0,0.015273299180487905,0.015200324881110719,0.0,0.004932223085767086,0.0017285115442759915,6.327384896950793e-20,0.0016250935317426362,0.0,0.0,6.960123386645873e-19,0.0018774583573888735,0.0027038338011688653,0.0,0.0,0.0,1.898215469085238e-19,0.009525096530002468,0.008110408506934742,0.02392705635572269,0.0,0.0,0.002249931976608982,0.002251605639516082,3.796430938170476e-19,0.049685173089712396,0.00011654102945158095,0.0,0.0,0.0,0.0492971552713483,0.03307346382113321,0.0,0.0025713908458488938,2.5309539587803175e-18,0.0,0.012667512142428658,0.0,0.0,0.12282123515510592,0.037634384372376865,0.060826536197329265,0.1509318634551884,0.12369392751252599,0.0,0.0014313865332775005,0.0043966104925979585,0.002867274954630939,0.022698546305440086,0.03865231641340825,0.002331225459024431,0.017484021830067246,0.0006351506696794245,0.0,0.0,0.0,0.02011034333057976,0.03185320386599288,8
N2_8_QZ0_20.Rep_758,0.0018000972741514217,0.0008973049420168532,0.0,0.0,0.0,0.0176524011140991,0.0,0.0033353620266375504,0.0,0.0,0.0012786952017514806,6.857074925669335e-20,1.3714149851338668e-20,0.0,0.0,0.0,0.0,0.0,0.015639303597226775,0.0006113763330166534,0.0,0.0,0.0,0.0014833813560553584,0.0014007586790036955,0.004741782627232729,0.0013415123157318725,0.0,0.003421009337827312,0.0,0.012342582707566361,0.003978811330561811,0.01763050386621578,0.0,0.014461207148695737,0.015481663528525725,0.0005716157187727208,0.012417648674016618,0.001966372731819763,0.00749621694799622,0.0,4.93709394648192e-19,0.0,0.00126882097094169,0.0,0.013207915907906022,0.022641043657914174,0.0,0.004560386141574479,0.002239759714070473,9.599904895937068e-20,0.0019472395970397452,0.0,0.0,1.9199809791874136e-19,0.0010439079256124328,0.001914895826896498,0.0,0.0,0.0,2.7428299702677337e-20,0.012038010762180218,0.0076909503207579655,0.024655181041799003,8.228489910803201e-19,0.0,0.002102029125479653,0.004378483231375417,2.7428299702677337e-20,0.05144241307609733,0.0,0.0,0.0,0.0,0.046045561719100715,0.03600234539947249,0.0,0.006891762182097235,0.0,0.0,0.012477503797857302,0.0,0.0,0.1177190525541873,0.03065104285758434,0.05513408452198558,0.14131196360101,0.11654796736792983,0.0,0.0026736914565657303,0.004925025114751243,0.000113691060805588,0.02375653529091934,0.040649117664590735,0.0023699446486552637,0.015015656056793331,0.0007645086831509228,0.0,0.00013808736181626885,0.0,0.018790914677354456,0.03694089922480574,8
N2_8_QZ0_20.Rep_759,0.0017366839088111949,0.0,0.0,0.0,0.0,0.022524940697786253,0.0,0.004053110396654836,0.0,0.0,0.00011168808702575397,0.0,2.8511892645374806e-18,0.0,0.0011188134608429328,0.0,0.0,0.0,0.011075787030680769,0.0009184147212372898,0.0,0.0,0.0,0.0,0.0015033380013828985,0.002599496615912948,0.001439557075288951,0.0,0.0020136352113791765,0.0,0.014214703753408487,0.004038878659278778,0.021026865005892334,0.0,0.005967654472640302,0.015407696059151035,0.0002982079983326802,0.010235512222863242,0.0008089716321988453,0.008145384980837856,0.00019803056055293523,0.0,0.0,0.0005141381184986339,0.0,0.014023341271699347,0.01389096098065297,0.0,0.005857112586575692,0.001819010002361204,0.0,0.001611220954899726,0.0,0.0,0.0,0.000991982929114713,0.002010777369828909,0.0,0.0,0.0,1.2837108063083442e-19,0.013133269417238701,0.00700551595551556,0.020991411764535055,0.0,0.0,0.00318442106171144,0.0019391688987294437,0.0,0.03801989068185711,0.0,0.0,1.432351004933521e-18,0.0,0.0564138382816555,0.0363282749709657,0.0,0.007764278991972711,0.00021217656080152028,0.0,0.01574190583989156,0.0,0.0,0.11874031105768547,0.03131312740590882,0.04889594634302833,0.1397827906299232,0.12395256206048325,0.0,0.0023623877867186803,0.006940528781463239,0.0,0.023976465320415714,0.04080499884781478,0.0009430329207341058,0.025013129346650308,0.0008951882668259392,0.0,0.00543016501751088,0.0,0.016557276095217465,0.043502022928954893,8
N2_8_QZ0_20.Rep_760,0.004964708466207068,0.0012553710057791009,0.0,0.0,0.0,0.021230645914515886,0.0,0.0027470570701059755,0.0,0.0,5.223323058276056e-19,2.8234178693384085e-19,1.8352216150699656e-19,0.0,0.001973352746853454,0.0,0.0,0.0,0.013651385424634252,0.0006853759094555549,0.0,0.0,0.0,0.0009232737519220696,0.001218553112630868,0.005275720575192328,0.0015191765931211127,0.0,0.0029268436683393185,0.0,0.014257730198291959,0.00428762679362694,0.022641267790610004,0.0,0.010811079590770916,0.013984979526739542,0.0004671511291270101,0.01199332376754266,0.0004312760217009556,0.009203336642192353,0.0,0.0,0.0,0.0008716781810159175,0.0,0.014335058994289806,0.01446324081289409,0.0,0.004449869788537341,0.011926992582751424,0.0011517768939078945,0.002013926230696109,0.0023062277032437173,0.0,0.0,0.0,0.002048632440442632,0.0,0.0,0.0,2.0469779552703463e-19,0.008393603842550295,0.006182348454133205,0.021353554296331918,1.1293671477353635e-19,0.0,0.0029397157488724734,0.0031980188760081627,8.470253608015225e-20,0.05325577185696149,0.0,0.0,2.8234178693384086e-20,0.0,0.05115052752936093,0.029201176039581174,0.0,0.006324771194236531,0.0,0.0,0.01697479272133129,0.0,0.0,0.10969904146614995,0.028598818868755854,0.058319536666295295,0.13466540152156917,0.10792616905963755,0.0,0.0034832994904215567,0.003340367058819504,0.0,0.02295879663898993,0.04538958312307107,0.0013651526659113735,0.016947171844607697,0.0007681958106487263,0.0008280932655748386,0.0039134635870087895,0.0,0.02005106374260781,0.04275492530342529,8
N2_8_QZ0_20.Rep_761,0.0015099968043872924,0.0,0.0,0.0,0.0,0.02313737161546635,0.0,0.0038826510705295106,0.0,0.0,3.0695173958582633e-20,0.0,7.980745229231485e-19,0.0,0.0019724563398588516,0.0,0.0,0.0,0.012633187948030778,0.0001369464838176302,0.0,0.0,2.4556139166866107e-19,0.0,0.001445162718119005,0.003817688764716093,0.001069789220798012,0.0,0.00281563810970086,0.0,0.015357108499497802,0.003162591245538847,0.013975004804124506,0.0,0.0017911274889411475,0.008974757453487203,0.0010883642757103362,0.013028729286226757,0.0016897708129572156,0.011143544738512099,0.0,0.0,0.0,0.0010570738919602216,0.0,0.015503778894177507,0.01958172442665494,0.0,0.007172455740620742,0.012804507453887767,9.208552187574789e-20,0.0018884804114341805,0.0,0.0,2.302138046893697e-19,0.002885692125170507,0.0020564228699449694,0.0,0.0,0.0,0.0,0.011050474382832468,0.0069480671858829866,0.025888685469177424,0.0,0.0,0.0033499744018010225,0.0023657780110432247,0.0,0.06298795077256276,0.0,0.0,3.069517395858263e-19,0.0,0.0665120422837806,0.05073076917625472,0.0,0.0010856324446146372,0.0,0.0,0.012144807320259979,0.0,0.0,0.10735611555845477,0.03997758175886713,0.04126472831547379,0.13546187366393173,0.10896864465485312,0.0,0.0019353117275848581,0.0061451355568246865,0.0,0.018624889786899232,0.029296170291692267,0.0010225096336015534,0.019474043875069368,0.0015035259998736803,0.0,0.0025217608437959004,0.0,0.017631182428805646,0.04017032096179125,8
N2_8_QZ0_20.Rep_762,0.0019085910660842592,0.0010898831712111098,0.0,5.692232224671563e-19,0.0,0.022134192402589094,0.0,0.003024833946008223,0.0,0.0,0.0,1.08423470946125e-19,2.710586773653125e-20,0.0,0.0015021697920239556,0.0,0.0,0.0,0.020870266193852488,0.0007892696659642812,0.0,0.0,0.00276460873243859,0.002016437573818368,0.0007799963796542745,0.005575715685510664,0.0012314256685116577,0.0,0.0025998136369995866,0.0,0.01185905272517122,0.0047162468027455865,0.0030930621006797494,0.0,0.009154894556237648,0.02164026126026112,0.0009930289275319592,0.00837569558394496,0.0008510688742230175,0.007504459047478426,0.00017392550519054067,4.336938837845e-19,0.0,0.0003305299473157988,0.0,0.012680789066321287,0.00902209959176199,2.710586773653125e-20,0.008615554300070353,0.00038198819816063107,0.0,0.0014457219169544567,0.0005554258330584336,0.0,0.0,0.0,0.0012931690414657126,0.0,0.0,0.0,0.0,0.01175839291554905,0.0045847934918082775,0.030729251773098678,0.0,0.0,0.001968586123970968,0.004185398735016141,0.0,0.027647857207383122,0.0001218859619814432,0.0,5.42117354730625e-20,0.0,0.04765478771765914,0.03349675204137972,0.0,0.012380344461204635,0.0,0.0,0.02002151721169857,3.794821483114375e-19,2.8461161123357815e-19,0.13159487228581251,0.03482927819912815,0.03468369650884181,0.1539696622998833,0.134286837109392,0.0,0.0014149561678023076,0.006438469063434374,0.0032031778952550482,0.02743043435416914,0.03187453002855862,0.0031919954406855913,0.013955380500774113,0.00033884211627783063,0.0,0.010560840349315578,0.0,0.015065094355625952,0.03363818849105463,8
N2_8_QZ0_20.Rep_763,0.0021706784979997054,0.0009454145200974834,0.0,0.0,0.0,0.015813162078931534,0.0,0.005127981288170562,0.0,0.0,0.00041591544250439526,0.0,1.0682207590927994e-18,0.0,0.0008956242183801598,0.0,0.0,0.002227888496255075,0.017838420907554046,0.0,0.0,0.0,1.4009452578266223e-19,0.0,0.002282677332462861,0.006969712362490937,0.0025357296281709944,0.0,0.002805741205429271,0.0,0.011190805861603478,0.004877586575927388,0.02138131394181862,0.0,0.0022088045809948013,0.012596398759855429,0.00014250848287493626,0.014041691066209843,0.0017301081397382578,0.010662627885989102,0.0,4.377953930708195e-19,5.253544716849833e-19,0.0013871499584364102,0.0,0.01667224537904507,0.018167822703502968,0.0,0.009258774219601324,0.002514103961763349,1.7511815722832778e-20,0.00195327296481271,0.0,0.0,9.106144175873043e-19,0.0017083592772081867,0.0024384189379596365,0.0,0.0,0.0,2.4516542011965887e-19,0.010580822995312631,0.006631805462383648,0.026776371095987107,2.8018905156532446e-19,0.0,0.0032902466125981915,0.0037768020614321446,0.0,0.06249820763938843,0.0011631906871151332,0.0,7.705198918046422e-19,0.0015721730062624381,0.04796612835706224,0.042990573591489764,0.0,0.0017568026387213204,8.055435232503078e-19,0.0,0.014198754808646765,0.0,1.1382680219841304e-19,0.10830678438470405,0.04073361989035716,0.04744128144592898,0.13783756472867167,0.11456601889392465,0.0,0.0016092517657249061,0.0041388490567599604,0.001410454089111257,0.026323990613147878,0.02430736793243522,0.0020523072256004343,0.0175425908161294,0.0,0.0,0.0,0.0,0.018836371081483897,0.038730730443832156,8
N2_8_QZ0_20.Rep_764,0.0027434860631312574,0.0031361117192815046,0.0,0.0,7.448692703385968e-19,0.015576383361236712,0.0,0.0021350999064258425,0.0,0.0,0.0,1.1638582349040575e-20,0.0,0.0,0.0008814644131483742,0.0,0.0,0.0,0.01601284113400601,0.0,0.0,0.0,0.0,0.001370293069327937,0.0010534196614485104,0.003961917974117439,0.0005766257652040084,0.0,0.002761382479766924,0.0,0.03930365043939287,0.0026676927519890285,0.02195393608372162,0.0029669107655807023,0.00791557828978426,0.008440801791572663,0.0,0.010719625896549042,0.0010315906128608116,0.006494539073086937,0.0,0.0,0.0,0.000996076943544648,0.0,0.011429347257265883,0.012736004669242596,0.0,0.005060995571266336,0.017974319027065363,5.586519527539476e-19,0.0015024681083378828,0.0013688357878758094,0.0,3.375188881221767e-19,0.0005236110120222341,0.002767107441890209,0.0,0.0,0.0,0.0,0.00863448696372329,0.008004864264408164,0.022808741190498482,0.0,0.0,0.003435900876321581,0.0036175314748041775,0.0,0.0413913420632515,0.00011383037466737781,0.0,1.0009180820174896e-18,0.0,0.05163306520930259,0.030352269993777336,0.0,0.006465995747893248,0.0,0.004702123661889592,0.012821355241317361,0.0,6.401220291972316e-20,0.11544733902282615,0.027139555469257014,0.06070598347393494,0.13252979747414295,0.11413752136952025,0.0,0.0017305648677096474,0.003805673850501254,0.0,0.023806232681417423,0.025914542554243247,0.0014007906587939919,0.03462258185745196,0.00045363838256402643,0.0015671334795945313,0.004168813545707251,0.0,0.017475504003645146,0.03505070317669213,8
N2_8_QZ0_20.Rep_765,0.0021178301237310135,0.0,0.0,3.716480597857945e-06,0.0,0.03697311653363107,0.0,0.0020172662013580975,0.0,0.0,0.0034810532469321974,2.3507953958825725e-19,0.0,0.0,0.0008442566824003493,0.0,0.0,0.0,0.016412374195299645,0.001125236609554218,0.0,0.0,0.0,0.0,0.0011922307249123338,0.002789848746592651,0.002042902927313736,0.0,0.002644821023323661,0.0,0.002752853937789608,0.00465557039068473,0.0017064777719180534,0.0,0.008262687190880882,0.02699265523065169,0.0014482737445247755,0.015195587732608849,0.0018543114071326282,0.022246901100753717,0.0,3.330293477500311e-19,1.0088830240662708e-18,0.0013628642682163145,0.0,0.011068679861562203,0.02131841445637813,4.113891942794502e-19,0.007600842841625215,0.0645530155009316,6.464687338677075e-19,0.002069073134815579,0.0,0.0,4.30979155911805e-19,0.002041184665766314,0.008805441242024956,0.0,0.0,0.0,0.0,0.012305270311626855,0.011047218273734465,0.036858747771506196,0.0,0.0,0.004800887021606228,0.0026813680027790343,0.0,0.05386857725331064,0.0,0.008429609146168627,8.227783885589004e-19,0.0011125634619947205,0.033259413279006875,0.026910794871668732,0.0,0.0002737422733190497,0.0,0.012451088330805082,0.008225506879733788,0.0,0.0,0.033195002005569726,0.11732659931830157,0.007709915385313814,0.05926426302357669,0.047917717654737804,0.0,0.005532887066760506,0.0,0.004340692903123731,0.02199063436825916,0.01780559411584558,0.020623260695145845,0.02254296706890469,0.001045595998164497,0.00476452855971612,0.01268613091779168,0.002722426822558283,0.04853942588949004,0.084188083355568,8
N2_8_QZ0_20.Rep_766,0.0054663816442809855,0.0024668893400755553,0.0,0.0,0.0,0.020946438523079165,2.877767590393661e-19,0.0,0.0,0.0,0.0,0.002919709193125976,0.0,0.0,0.002301508511841761,0.0,0.00021858062608758115,0.0,0.009946891067944216,0.0,0.0,0.0,9.592558634645538e-20,0.0020035465000467914,0.0007303535631803373,0.0033730815933868267,0.0012095842904582032,0.0,0.003735113699561465,0.0,0.029241670282997338,0.003114937746897369,0.020109965967871162,0.00024217700421368354,0.007508271394503752,0.004735326845163169,0.0014686759477004017,0.009756727790450575,0.0014620397211696306,0.0066862741214381285,0.0,4.796279317322769e-19,0.0,0.0009888202877868678,0.0,0.008696692853184243,0.01972202306182159,0.0,0.012152607164194192,0.008742680204270402,0.0,0.0009696998217153793,0.00282263907791969,0.0,3.837023453858215e-19,0.0,0.0011948954180810703,0.0,2.3981396586613844e-19,0.0,0.0,0.013377272630625513,0.009342349442586544,0.025705036965665017,0.0,0.0,0.0025479687083774867,0.003991903103626587,2.3981396586613844e-19,0.05000173435771892,0.0,0.004680123058281184,0.0,0.0,0.07688956790280455,0.059660000112352396,0.00225405674193952,0.0006543671241352762,0.0,0.0,0.02417681800955871,0.0,0.0,0.07220324998000488,0.05412876142364678,0.029221870704288548,0.08306615996689963,0.07134578686883834,0.0,0.0024220840140860476,0.016112926283252418,0.003916543868598283,0.03938132492756275,0.04201499721025204,0.020918933428468723,0.018415751864638005,0.0003321303183593552,0.0021569132881358046,0.017454622449612583,0.0,0.01710519948291691,0.041587342498319926,8
N2_8_QZ0_20.Rep_767,0.0011793818178271471,0.0,0.0,0.0,4.217007590197968e-19,0.015355914938512932,0.0,0.0031512119721449823,0.0,0.0,0.0,0.0,7.90688923162119e-20,0.0,0.0011033737735927356,0.0,0.0,0.0013716120452643824,0.0018872941817494114,0.0006424095789945891,0.0,0.0,1.1860333847431784e-19,0.0011710192972042349,0.0017321820692677151,0.0036247968426992095,0.0025100464606695396,0.0,0.00277725698159857,0.0,0.0,0.0,0.04671923658723948,0.0,0.005078238650478944,0.008217181885618426,0.002174884634144084,0.007969933888639055,0.0012125628398555036,0.01820278494507044,0.0,4.744133538972714e-19,0.0,2.899192718261103e-19,0.0015211499562983392,0.01879363925088132,0.030159589752496982,3.426318667035849e-19,0.005870858026886929,0.0008002341146806087,8.961141129170682e-19,0.0018100519539836779,4.744133538972714e-19,1.4495963591305515e-19,2.2402852822926705e-19,0.0,0.0010869441402816217,0.0,0.0,0.0,6.589074359684325e-21,0.015577225029552718,0.004049532115754559,0.020073256285177102,0.0,0.0,0.0022519450215146295,0.001735130922405097,0.0,0.052716626128314514,0.0010976535419845407,0.003595687731594317,6.852637334071698e-19,0.0,0.0401544291074825,0.03621650909394984,0.0,0.008599820100608203,0.0004933805613478548,0.0,0.023335083985980904,0.0,2.372066769486357e-19,0.10382705001538553,0.05576129551444591,0.046868391711797,0.12936515692812392,0.11298408145032644,0.0,0.007413258539354282,0.009725681936518474,0.0,0.02393001319594582,0.025981813637703573,0.00835112803067169,0.013710756754146678,0.0,0.0,0.0033313078699121193,0.0,0.020358312982062622,0.04237168122185824,8
N2_8_QZ0_20.Rep_768,0.0015743187071513348,0.0,0.0,7.315785173206323e-19,0.0,0.017926166738904924,0.0,0.003597054534863869,0.0,0.0,0.00028612366326798535,1.4902525352827695e-19,0.0,0.0,0.0003629465768910262,0.0,0.0,0.0,0.017340262728074575,0.0,0.0,0.0,0.0023829394880405916,0.0012257568219702503,0.001662664603162136,0.003953270804055372,0.0018293754915795178,0.0,0.0021925951824521466,0.0,0.01075194050487818,0.00218666159135784,0.0836016194076724,9.714630593801672e-05,0.005848732460680412,0.002817781877334361,0.0,0.005997887108288017,0.001490919287934918,0.008454862138546898,0.0,1.4902525352827695e-19,0.0,1.5444435365657793e-18,0.0012556040497878462,0.010886440056263377,0.010142497673711181,0.0,0.007742888473502297,0.00058268762836912,0.0,0.0017646664066113778,1.625730038490294e-19,1.896685044905343e-19,0.0,1.1244632766224535e-18,0.0014399515035281969,0.0,0.0,0.0,0.0,0.01948072875683835,0.011103236575148806,0.02158037887386876,4.335280102640784e-19,0.0,0.0022471332619914217,0.0021588092303546896,0.0,0.1004378673739465,0.0,0.003608997260476199,8.399605198866519e-19,0.0,0.03919905626398122,0.03179561095030492,0.0,0.0020502631865831505,0.0003293820684252634,0.0,0.016000141377390472,2.980505070565539e-19,0.0,0.08098790760639313,0.05100542136817573,0.04737496000822795,0.09981727730153549,0.08327357773583449,0.0,0.0032109343316753265,0.009285986940036442,0.0,0.027705574606401377,0.024376479821433306,0.019889079832251043,0.011402587058401185,0.0015423770366326615,0.0010180424223330514,0.0017304977467497331,0.0,0.028096307173398755,0.04989562201639226,8
N2_8_QZ0_20.Rep_769,0.0013769480799156663,0.0,0.0,0.0,0.0,0.011989731927942447,0.0,0.0,0.0,0.0,0.0012647498995917732,7.692854977791936e-20,1.2385496514245017e-18,0.0,0.00020200918533050424,0.0,0.0,0.0016339026411177854,0.002506807247813352,0.0,0.0,0.0,1.3674049723025166e-18,0.0,0.0020103127176066653,0.004017585534931162,0.0027346305246482372,0.0,0.0011157683411562606,0.0,0.024719470015726927,1.7424316524698737e-18,0.023173548870122858,6.043937461882899e-05,0.008649407365576591,0.003881869783272024,0.0031210596100827597,0.008708236839258216,0.002154038460534566,0.01039073939383769,0.0,0.0,0.0,0.001205435323237969,0.009893208476586913,0.02391520466147642,0.041792390822664595,0.0,0.0071910293903628885,0.0008812048044884352,0.0,0.002084707619588708,0.0,8.827551087016247e-19,0.0,0.0,0.0014669507453797818,0.0,6.692783830678984e-19,0.0,0.0,0.007556078881086635,0.004542013132885024,0.025332224124001903,8.846783224460727e-20,0.0,0.004065811271244228,0.0,0.0,0.07735186788346538,0.0,0.003458552813430836,1.569342415469555e-18,0.0,0.048266984007382864,0.03640947158430755,0.0,0.00156800352058194,0.0,0.0,0.012594546938775993,0.0,0.0,0.10436254622356085,0.03846435367008167,0.08345815620423126,0.1260825699139764,0.10175685522022979,0.0,0.003590352467091141,0.00024589916064101107,0.0,0.022455882040050557,0.020676121564469366,0.004902984639002883,0.010944094984798773,0.0021610995804787403,6.808176655345864e-19,0.005038547356362535,0.0,0.019296115526741733,0.03327747963425075,8
